"school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","nursery","internet","traveltime","failures","schoolsup","activities","higher","romantic","famrel","freetime","goout","Dalc","Walc","health","guardian","famsup","studytime","paid.mat","absences.mat","G1.mat","G2.mat","G3.mat","paid.por","absences.por","G1.por","G2.por","G3.por"
"429","GP","M",18,"R","LE3","T",3,2,"services","other","reputation","yes","yes",2,0,"no","yes","yes","no",5,4,2,1,1,4,"mother","yes",3,"yes",8,14,13,14,"no",0,14,15,15
"430","GP","M",18,"R","LE3","T",3,3,"other","services","course","yes","yes",1,0,"no","no","yes","yes",4,3,3,1,3,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",8,10,9,10
"431","GP","M",18,"R","LE3","T",3,3,"other","services","course","yes","yes",1,1,"no","no","yes","yes",4,3,3,1,3,5,"mother","yes",2,"no",8,3,5,5,NA,NA,NA,NA,NA
"432","GP","M",18,"U","GT3","T",1,2,"at_home","other","home","no","yes",2,0,"no","no","no","no",3,4,4,2,4,4,"other","no",1,NA,NA,NA,NA,NA,"no",10,10,10,11
"433","GP","M",18,"U","GT3","T",2,1,"other","other","home","yes","yes",1,0,"no","yes","yes","no",5,2,4,1,2,4,"mother","no",2,"no",8,15,14,14,"no",2,16,16,16
"434","GP","M",18,"U","GT3","T",2,1,"services","services","other","no","yes",1,1,"no","no","no","no",3,2,5,2,5,5,"mother","no",1,"no",4,6,9,8,NA,NA,NA,NA,NA
"435","GP","M",18,"U","GT3","T",2,1,"services","services","other","no","yes",1,2,"no","no","no","no",3,2,5,2,5,5,"mother","no",1,NA,NA,NA,NA,NA,"no",4,7,8,6
"436","GP","M",18,"U","GT3","T",2,1,"services","services","reputation","yes","yes",1,0,"no","yes","yes","no",4,2,4,1,3,2,"mother","no",3,"yes",6,15,14,14,"no",0,14,15,15
"437","GP","M",18,"U","GT3","T",2,2,"other","at_home","course","no","yes",1,1,"no","yes","no","yes",4,4,3,2,2,1,"other","yes",1,NA,NA,NA,NA,NA,"no",26,7,8,8
"438","GP","M",18,"U","GT3","T",2,2,"other","other","home","yes","yes",2,0,"no","no","yes","no",3,3,3,5,5,4,"mother","yes",2,"yes",0,12,13,13,NA,NA,NA,NA,NA
"439","GP","M",18,"U","GT3","T",2,2,"other","other","home","yes","yes",2,3,"no","no","yes","no",3,3,3,5,5,4,"mother","yes",2,NA,NA,NA,NA,NA,"yes",9,10,9,10
"440","GP","M",18,"U","GT3","T",2,2,"other","other","reputation","no","yes",1,0,"no","no","yes","no",5,4,2,1,2,5,"mother","no",1,NA,NA,NA,NA,NA,"no",6,15,14,15
"441","GP","M",18,"U","GT3","T",2,2,"other","services","reputation","yes","yes",1,0,"no","no","no","no",5,5,4,3,5,2,"father","no",2,NA,NA,NA,NA,NA,"no",16,8,7,8
"442","GP","M",18,"U","GT3","T",2,2,"other","services","reputation","yes","yes",1,1,"no","no","no","no",5,5,4,3,5,2,"father","no",2,"no",0,7,7,0,NA,NA,NA,NA,NA
"443","GP","M",18,"U","GT3","T",2,2,"services","other","home","yes","yes",1,0,"no","yes","yes","no",4,4,4,2,4,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",10,12,11,11
"444","GP","M",18,"U","GT3","T",2,2,"services","other","home","yes","yes",1,1,"no","yes","yes","no",4,4,4,2,4,5,"mother","yes",2,"yes",15,6,7,8,NA,NA,NA,NA,NA
"445","GP","M",18,"U","GT3","T",3,2,"services","other","course","yes","yes",2,0,"no","no","no","no",4,4,5,2,4,5,"mother","no",1,NA,NA,NA,NA,NA,"no",8,7,8,7
"446","GP","M",18,"U","GT3","T",3,2,"services","other","course","yes","yes",2,1,"no","no","no","no",4,4,5,2,4,5,"mother","no",1,"no",0,6,8,8,NA,NA,NA,NA,NA
"447","GP","M",18,"U","GT3","T",4,2,"health","other","reputation","yes","yes",1,0,"no","yes","yes","yes",5,4,5,1,3,5,"father","yes",2,"yes",10,10,9,10,"no",4,10,12,14
"448","GP","M",18,"U","GT3","T",4,2,"teacher","other","home","yes","yes",1,0,"no","yes","yes","yes",4,3,2,1,4,5,"mother","yes",2,"yes",11,12,11,11,"no",2,15,16,16
"449","GP","M",18,"U","GT3","T",4,3,"teacher","other","course","no","yes",1,0,"no","no","yes","no",4,3,2,1,1,3,"mother","yes",2,"yes",2,8,8,8,"no",2,10,10,11
"450","GP","M",18,"U","GT3","T",4,3,"teacher","other","course","yes","yes",1,0,"no","no","yes","yes",5,4,5,2,3,5,"mother","yes",3,"yes",0,10,10,9,"no",0,14,13,14
"451","GP","M",18,"U","GT3","T",4,4,"other","other","course","yes","yes",1,0,"no","yes","yes","no",4,3,3,2,2,3,"mother","no",3,"no",3,9,12,11,"no",0,13,14,13
"452","GP","M",18,"U","GT3","T",4,4,"teacher","services","home","yes","yes",1,0,"no","yes","yes","no",4,3,3,2,2,2,"father","yes",2,NA,NA,NA,NA,NA,"no",0,12,12,13
"453","GP","M",18,"U","GT3","T",4,4,"teacher","services","home","yes","yes",1,1,"no","yes","yes","no",4,3,3,2,2,2,"father","yes",2,"no",0,10,10,0,NA,NA,NA,NA,NA
"454","GP","M",18,"U","GT3","T",4,4,"teacher","services","home","yes","yes",2,0,"no","yes","yes","no",3,2,4,1,4,3,"mother","no",1,"yes",22,9,9,9,"no",6,11,12,12
"455","GP","M",18,"U","LE3","A",3,4,"other","other","reputation","yes","yes",1,0,"no","yes","yes","yes",4,3,5,1,4,2,"other","no",2,NA,NA,NA,NA,NA,"no",9,13,14,15
"456","GP","M",18,"U","LE3","A",4,4,"teacher","teacher","reputation","yes","yes",1,0,"no","yes","yes","no",5,4,3,1,1,2,"mother","yes",2,"yes",9,15,13,15,"no",0,17,17,17
"457","GP","M",18,"U","LE3","T",1,1,"other","other","course","yes","yes",1,2,"no","no","no","yes",2,3,5,2,5,4,"mother","no",1,NA,NA,NA,NA,NA,"no",0,11,9,0
"458","GP","M",18,"U","LE3","T",1,1,"other","other","course","yes","yes",1,3,"no","no","no","yes",2,3,5,2,5,4,"mother","no",1,"no",0,6,5,0,NA,NA,NA,NA,NA
"459","GP","M",18,"U","LE3","T",2,1,"at_home","other","course","yes","yes",4,0,"yes","yes","yes","yes",4,3,2,4,5,3,"mother","yes",2,"yes",14,10,8,9,"no",2,9,10,11
"460","GP","M",18,"U","LE3","T",2,1,"services","other","course","no","yes",3,1,"no","yes","no","no",4,4,5,4,4,5,"mother","no",2,NA,NA,NA,NA,NA,"no",4,11,10,11
"461","GP","M",18,"U","LE3","T",2,2,"other","other","course","yes","yes",1,0,"no","yes","yes","no",4,5,5,2,4,5,"mother","yes",4,"no",2,9,8,8,"yes",0,11,11,12
"462","GP","M",18,"U","LE3","T",2,2,"services","services","reputation","no","yes",1,0,"no","yes","no","no",4,4,4,1,3,3,"mother","yes",2,NA,NA,NA,NA,NA,"no",11,9,11,12
"463","GP","M",18,"U","LE3","T",3,1,"services","services","course","yes","yes",2,0,"no","yes","yes","yes",3,3,4,4,5,4,"mother","no",1,NA,NA,NA,NA,NA,"no",2,11,11,12
"464","GP","M",18,"U","LE3","T",3,3,"services","health","home","yes","yes",1,0,"no","no","yes","no",3,2,4,2,4,4,"father","yes",2,NA,NA,NA,NA,NA,"no",10,10,10,10
"465","GP","M",18,"U","LE3","T",3,3,"services","health","home","yes","yes",1,1,"no","no","yes","no",3,2,4,2,4,4,"father","yes",2,"yes",13,6,6,8,NA,NA,NA,NA,NA
"466","GP","M",18,"U","LE3","T",3,4,"services","other","home","yes","yes",1,0,"no","yes","yes","yes",4,3,3,1,3,5,"mother","no",2,"no",11,16,15,15,"no",6,16,16,17
"467","GP","M",18,"U","LE3","T",4,3,"teacher","services","course","yes","yes",2,0,"no","yes","yes","no",4,2,3,1,2,1,"mother","no",1,"yes",8,10,11,10,"no",0,10,10,10
"468","GP","M",18,"U","LE3","T",4,4,"other","other","reputation","yes","yes",1,0,"no","no","yes","no",4,2,5,3,4,5,"father","yes",1,NA,NA,NA,NA,NA,"no",2,8,9,11
"469","GP","M",18,"U","LE3","T",4,4,"teacher","teacher","home","yes","yes",1,0,"no","no","yes","yes",1,4,2,2,2,1,"mother","yes",1,"yes",5,16,15,16,"no",0,18,18,17
"470","GP","M",19,"R","GT3","T",3,2,"at_home","services","home","no","no",1,0,"no","no","yes","yes",5,3,4,2,2,5,"other","yes",1,NA,NA,NA,NA,NA,"no",0,11,10,10
"471","GP","M",19,"R","GT3","T",3,3,"other","services","reputation","yes","no",1,0,"no","yes","yes","yes",4,5,3,1,2,5,"father","no",2,NA,NA,NA,NA,NA,"no",0,10,10,11
"472","GP","M",19,"R","GT3","T",3,3,"other","services","reputation","yes","no",1,1,"no","yes","yes","yes",4,5,3,1,2,5,"father","no",2,"no",0,15,12,12,NA,NA,NA,NA,NA
"473","GP","M",19,"R","LE3","T",2,1,"at_home","services","course","yes","yes",2,1,"no","yes","yes","yes",4,3,1,1,1,5,"mother","no",3,NA,NA,NA,NA,NA,"no",0,9,10,11
"474","GP","M",19,"U","GT3","T",1,2,"other","services","course","no","yes",1,1,"no","no","yes","no",4,5,2,2,2,4,"other","no",2,"no",3,13,11,11,NA,NA,NA,NA,NA
"475","GP","M",19,"U","GT3","T",2,1,"other","other","reputation","yes","yes",1,0,"no","no","yes","no",5,3,4,1,4,4,"mother","no",1,NA,NA,NA,NA,NA,"no",10,7,11,11
"476","GP","M",19,"U","GT3","T",3,2,"services","at_home","home","yes","yes",1,0,"no","no","no","yes",4,5,4,1,1,4,"mother","yes",1,NA,NA,NA,NA,NA,"no",6,11,9,11
"477","GP","M",19,"U","GT3","T",3,2,"services","at_home","home","yes","yes",1,3,"no","no","no","yes",4,5,4,1,1,4,"mother","yes",1,"no",0,5,0,0,NA,NA,NA,NA,NA
"478","GP","M",19,"U","GT3","T",3,3,"other","other","home","yes","yes",1,1,"no","yes","yes","yes",4,4,4,1,1,3,"other","yes",2,"no",20,15,14,13,NA,NA,NA,NA,NA
"479","GP","M",19,"U","GT3","T",4,2,"health","other","course","yes","yes",2,0,"no","yes","yes","yes",5,4,4,1,1,1,"mother","yes",2,NA,NA,NA,NA,NA,"no",9,11,10,10
"480","GP","M",19,"U","GT3","T",4,4,"teacher","services","reputation","yes","yes",2,1,"no","no","yes","yes",4,3,4,1,1,4,"other","yes",1,"yes",38,8,9,8,NA,NA,NA,NA,NA
"481","GP","M",19,"U","LE3","A",4,3,"services","at_home","reputation","yes","yes",1,0,"no","no","yes","no",4,3,1,1,1,1,"mother","yes",2,"no",12,11,11,11,"no",4,11,13,14
"482","GP","M",20,"U","GT3","A",3,2,"services","other","course","yes","no",1,0,"no","yes","yes","no",5,5,3,1,1,5,"other","no",1,"no",0,17,18,18,NA,NA,NA,NA,NA
"483","GP","M",20,"U","GT3","A",3,2,"services","other","course","yes","no",1,2,"no","yes","yes","no",5,5,3,1,1,5,"other","no",1,NA,NA,NA,NA,NA,"no",0,14,15,15
"484","GP","M",21,"R","LE3","T",1,1,"at_home","other","course","yes","yes",2,2,"no","yes","no","yes",5,3,3,5,2,4,"other","yes",2,NA,NA,NA,NA,NA,"no",21,9,10,10
"485","GP","M",22,"U","GT3","T",3,1,"services","services","other","no","yes",1,3,"no","no","no","yes",5,4,5,5,5,1,"mother","no",1,"no",16,6,8,8,"no",12,7,8,5
"486","MS","F",15,"R","GT3","T",1,1,"at_home","at_home","course","yes","no",3,0,"no","no","yes","no",4,2,1,1,2,2,"father","yes",2,NA,NA,NA,NA,NA,"no",0,13,14,14
"487","MS","F",15,"R","GT3","T",1,1,"at_home","other","home","yes","yes",2,0,"no","yes","yes","no",4,3,3,1,1,2,"father","yes",2,NA,NA,NA,NA,NA,"no",1,11,10,11
"488","MS","F",15,"R","GT3","T",1,1,"at_home","services","other","yes","no",1,1,"no","no","yes","yes",4,1,3,1,1,2,"mother","yes",1,NA,NA,NA,NA,NA,"no",6,10,10,10
"489","MS","F",15,"R","GT3","T",1,2,"other","services","course","yes","no",2,0,"no","no","yes","no",5,1,2,1,1,1,"mother","no",1,NA,NA,NA,NA,NA,"no",3,11,13,13
"490","MS","F",15,"R","GT3","T",3,3,"at_home","other","course","yes","yes",2,0,"no","no","yes","no",5,4,4,2,3,5,"mother","yes",1,NA,NA,NA,NA,NA,"no",4,10,10,11
"491","MS","F",15,"R","GT3","T",3,3,"other","services","course","no","yes",2,0,"no","no","yes","no",4,1,3,1,1,4,"father","no",1,NA,NA,NA,NA,NA,"no",0,14,16,16
"492","MS","F",15,"R","GT3","T",3,3,"services","other","reputation","yes","yes",1,0,"no","no","yes","yes",4,5,4,1,1,1,"mother","yes",2,NA,NA,NA,NA,NA,"no",4,13,12,12
"493","MS","F",15,"R","GT3","T",4,4,"teacher","other","course","yes","yes",2,0,"no","no","yes","yes",1,5,1,3,5,5,"mother","no",1,NA,NA,NA,NA,NA,"no",0,13,14,14
"494","MS","F",15,"R","LE3","T",1,1,"at_home","other","course","yes","no",2,0,"no","no","no","yes",5,2,1,1,3,4,"mother","yes",1,NA,NA,NA,NA,NA,"no",0,9,10,9
"495","MS","F",15,"R","LE3","T",1,1,"at_home","services","reputation","yes","yes",2,0,"no","no","yes","no",5,4,3,1,2,4,"father","yes",2,NA,NA,NA,NA,NA,"no",0,10,10,10
"496","MS","F",15,"R","LE3","T",1,1,"other","services","course","yes","yes",2,1,"no","no","yes","yes",4,4,3,1,2,2,"mother","yes",1,NA,NA,NA,NA,NA,"no",4,6,7,8
"497","MS","F",15,"R","LE3","T",2,1,"at_home","other","home","yes","no",2,0,"no","no","no","no",1,3,4,1,1,1,"mother","no",1,NA,NA,NA,NA,NA,"no",0,6,8,9
"498","MS","F",15,"R","LE3","T",2,2,"other","other","other","yes","no",1,0,"yes","no","yes","no",4,4,3,2,2,5,"father","yes",3,NA,NA,NA,NA,NA,"no",2,14,11,12
"499","MS","F",15,"U","GT3","T",2,1,"at_home","other","home","no","yes",1,0,"yes","no","yes","no",4,4,2,3,3,2,"mother","yes",2,NA,NA,NA,NA,NA,"no",0,9,10,9
"500","MS","F",15,"U","GT3","T",2,2,"other","services","course","yes","no",2,0,"no","yes","yes","no",5,3,2,1,1,4,"mother","yes",3,NA,NA,NA,NA,NA,"no",0,12,13,14
"501","MS","F",16,"R","GT3","A",2,2,"health","other","course","no","no",1,0,"no","no","yes","yes",3,3,2,1,1,3,"mother","no",2,NA,NA,NA,NA,NA,"no",2,8,10,10
"502","MS","F",16,"R","GT3","T",0,2,"other","other","other","yes","no",2,0,"no","yes","yes","no",3,2,3,1,2,2,"mother","yes",1,NA,NA,NA,NA,NA,"no",0,12,11,12
"503","MS","F",16,"R","GT3","T",1,1,"at_home","other","course","yes","no",2,3,"yes","no","yes","no",3,4,3,1,1,1,"father","yes",2,NA,NA,NA,NA,NA,"no",0,7,7,8
"504","MS","F",16,"R","GT3","T",1,1,"at_home","other","other","yes","no",4,0,"yes","no","yes","no",4,4,3,1,1,5,"father","yes",3,NA,NA,NA,NA,NA,"no",2,10,9,10
"505","MS","F",16,"R","GT3","T",1,1,"at_home","other","other","yes","yes",2,0,"no","yes","yes","yes",4,2,2,4,3,2,"mother","no",1,NA,NA,NA,NA,NA,"no",0,13,12,14
"506","MS","F",16,"R","GT3","T",1,1,"other","other","home","no","yes",4,0,"no","no","yes","no",4,3,2,1,1,1,"father","yes",4,NA,NA,NA,NA,NA,"no",0,13,10,13
"507","MS","F",16,"R","GT3","T",1,2,"other","other","home","no","yes",1,0,"yes","no","yes","yes",4,3,4,1,1,3,"father","yes",3,NA,NA,NA,NA,NA,"no",5,13,14,13
"508","MS","F",16,"R","GT3","T",2,2,"at_home","other","course","no","no",2,1,"no","yes","yes","no",4,4,4,2,3,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",2,12,11,12
"509","MS","F",16,"R","GT3","T",2,2,"other","other","course","yes","yes",2,0,"no","yes","yes","no",4,4,4,1,1,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",0,12,12,12
"510","MS","F",16,"R","GT3","T",2,2,"other","other","course","yes","yes",3,0,"no","no","no","no",3,4,5,1,2,1,"father","yes",2,NA,NA,NA,NA,NA,"no",1,9,10,11
"511","MS","F",16,"R","GT3","T",2,2,"other","other","course","yes","yes",3,0,"no","no","yes","no",4,4,5,1,1,4,"mother","yes",2,NA,NA,NA,NA,NA,"no",4,9,10,11
"512","MS","F",16,"R","GT3","T",2,2,"other","services","course","yes","yes",3,0,"no","yes","yes","no",5,3,4,1,1,2,"father","yes",2,NA,NA,NA,NA,NA,"no",1,14,13,14
"513","MS","F",16,"R","GT3","T",2,3,"at_home","services","course","yes","no",2,0,"no","no","yes","no",4,5,2,1,2,5,"mother","no",2,NA,NA,NA,NA,NA,"no",0,16,17,17
"514","MS","F",16,"R","GT3","T",2,3,"at_home","services","other","yes","yes",2,0,"no","yes","yes","no",3,3,3,1,1,2,"mother","yes",2,NA,NA,NA,NA,NA,"no",0,8,10,10
"515","MS","F",16,"R","GT3","T",2,3,"other","services","course","yes","yes",3,0,"no","no","yes","no",4,5,4,1,2,1,"mother","yes",2,NA,NA,NA,NA,NA,"no",2,15,15,15
"516","MS","F",16,"R","GT3","T",4,4,"health","teacher","reputation","no","yes",1,0,"no","yes","yes","yes",4,3,3,2,3,2,"father","no",2,NA,NA,NA,NA,NA,"no",0,14,16,16
"517","MS","F",16,"R","GT3","T",4,4,"teacher","teacher","course","yes","yes",2,0,"no","yes","yes","yes",4,2,2,1,1,4,"mother","no",3,NA,NA,NA,NA,NA,"no",6,16,16,17
"518","MS","F",16,"R","LE3","T",1,1,"at_home","other","course","yes","no",3,0,"no","no","yes","no",5,3,2,1,1,1,"father","yes",2,NA,NA,NA,NA,NA,"no",0,16,17,18
"519","MS","F",16,"R","LE3","T",1,1,"services","services","home","yes","yes",1,0,"no","yes","yes","yes",4,4,4,2,2,4,"mother","yes",1,NA,NA,NA,NA,NA,"no",2,14,14,14
"520","MS","F",16,"R","LE3","T",1,2,"at_home","other","course","yes","yes",1,0,"no","yes","no","no",4,4,5,1,3,3,"mother","no",2,NA,NA,NA,NA,NA,"no",0,8,9,9
"521","MS","F",16,"R","LE3","T",1,2,"other","other","reputation","yes","yes",2,0,"no","yes","yes","no",5,4,5,1,4,2,"mother","no",1,NA,NA,NA,NA,NA,"no",0,14,14,15
"522","MS","F",16,"R","LE3","T",2,1,"other","other","home","yes","yes",1,0,"no","no","yes","yes",5,4,3,1,1,5,"mother","yes",1,NA,NA,NA,NA,NA,"no",2,10,8,8
"523","MS","F",16,"R","LE3","T",2,2,"other","other","course","no","no",1,0,"no","no","yes","yes",4,3,3,2,2,5,"mother","yes",3,NA,NA,NA,NA,NA,"no",2,11,11,11
"524","MS","F",16,"R","LE3","T",2,2,"other","other","home","yes","no",3,0,"no","yes","yes","yes",4,3,2,1,1,4,"father","yes",1,NA,NA,NA,NA,NA,"no",0,14,14,16
"525","MS","F",16,"R","LE3","T",2,2,"other","services","course","yes","no",1,0,"no","yes","yes","yes",5,4,3,1,1,1,"father","no",2,NA,NA,NA,NA,NA,"no",0,11,13,12
"526","MS","F",16,"R","LE3","T",3,4,"at_home","other","other","no","no",3,0,"no","no","yes","no",4,2,1,1,1,2,"mother","yes",2,NA,NA,NA,NA,NA,"no",2,7,9,8
"527","MS","F",16,"U","GT3","A",3,2,"services","at_home","course","yes","no",2,2,"no","yes","yes","yes",2,5,5,1,1,1,"mother","yes",2,NA,NA,NA,NA,NA,"no",8,5,5,7
"528","MS","F",16,"U","GT3","T",1,1,"at_home","other","course","no","no",1,0,"no","no","yes","yes",5,4,3,2,1,2,"father","yes",2,NA,NA,NA,NA,NA,"no",0,13,14,15
"529","MS","F",16,"U","GT3","T",1,1,"other","other","course","yes","yes",1,0,"yes","yes","yes","no",2,2,1,1,1,5,"other","yes",4,NA,NA,NA,NA,NA,"no",0,14,14,14
"530","MS","F",16,"U","GT3","T",1,2,"other","services","course","yes","no",1,1,"no","no","yes","no",1,3,2,1,2,4,"mother","yes",3,NA,NA,NA,NA,NA,"no",0,10,8,8
"531","MS","F",16,"U","GT3","T",1,2,"other","services","course","yes","no",1,1,"no","no","yes","no",1,3,2,1,2,4,"mother","yes",3,NA,NA,NA,NA,NA,"no",3,9,8,8
"532","MS","F",16,"U","GT3","T",1,3,"at_home","other","other","yes","yes",2,0,"no","no","no","yes",4,3,3,1,3,5,"father","yes",1,NA,NA,NA,NA,NA,"no",11,10,11,11
"533","MS","F",16,"U","GT3","T",2,1,"other","services","course","yes","yes",1,0,"no","yes","yes","no",5,3,3,1,1,1,"mother","yes",2,NA,NA,NA,NA,NA,"no",0,14,13,14
"534","MS","F",16,"U","GT3","T",2,2,"other","services","course","no","yes",1,1,"no","yes","yes","no",4,4,3,1,4,3,"father","yes",1,NA,NA,NA,NA,NA,"yes",1,9,10,10
"535","MS","F",16,"U","GT3","T",2,2,"services","other","course","yes","no",1,0,"no","yes","yes","yes",4,2,5,1,2,5,"mother","yes",1,NA,NA,NA,NA,NA,"yes",0,17,16,16
"536","MS","F",16,"U","GT3","T",3,1,"other","other","course","yes","yes",1,0,"no","yes","yes","no",3,1,3,1,3,1,"mother","no",1,NA,NA,NA,NA,NA,"no",0,8,6,8
"537","MS","F",16,"U","GT3","T",3,2,"services","at_home","course","yes","yes",1,0,"no","no","yes","no",3,1,3,1,4,3,"mother","no",1,NA,NA,NA,NA,NA,"no",2,7,6,7
"538","MS","F",16,"U","GT3","T",3,3,"other","other","reputation","yes","yes",1,0,"no","yes","no","yes",4,5,4,1,1,4,"mother","no",1,NA,NA,NA,NA,NA,"no",0,14,13,13
"539","MS","F",16,"U","GT3","T",4,4,"health","health","course","yes","yes",1,0,"no","no","yes","yes",4,3,4,1,2,3,"mother","yes",2,NA,NA,NA,NA,NA,"no",4,8,8,8
"540","MS","F",16,"U","GT3","T",4,4,"teacher","services","course","yes","yes",2,0,"no","no","yes","yes",5,3,5,1,4,5,"mother","yes",3,NA,NA,NA,NA,NA,"no",1,10,11,12
"541","MS","F",16,"U","LE3","A",2,2,"at_home","other","reputation","no","no",2,0,"no","yes","no","yes",1,2,1,1,1,1,"mother","no",4,NA,NA,NA,NA,NA,"no",4,10,9,11
"542","MS","F",16,"U","LE3","A",2,2,"other","other","home","yes","no",1,0,"no","no","no","no",4,3,4,1,2,1,"mother","yes",1,NA,NA,NA,NA,NA,"no",6,7,7,8
"543","MS","F",16,"U","LE3","T",1,1,"at_home","other","other","yes","yes",3,0,"no","no","yes","no",4,3,2,1,3,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",6,6,8,8
"544","MS","F",16,"U","LE3","T",2,1,"other","services","other","yes","yes",1,0,"no","no","yes","yes",3,2,2,1,1,3,"mother","no",2,NA,NA,NA,NA,NA,"no",0,14,15,16
"545","MS","F",16,"U","LE3","T",4,1,"other","other","home","yes","yes",2,0,"no","yes","yes","no",1,2,4,2,2,1,"mother","yes",2,NA,NA,NA,NA,NA,"no",8,9,10,10
"546","MS","F",16,"U","LE3","T",4,4,"services","services","other","yes","no",2,0,"no","no","yes","no",5,1,3,1,2,5,"father","yes",1,NA,NA,NA,NA,NA,"no",1,11,11,11
"547","MS","F",17,"R","GT3","T",0,0,"at_home","other","course","yes","yes",2,0,"no","no","yes","no",4,4,3,1,1,5,"mother","yes",1,NA,NA,NA,NA,NA,"no",0,10,11,11
"548","MS","F",17,"R","GT3","T",1,1,"at_home","at_home","course","yes","yes",2,0,"no","yes","no","yes",3,5,5,2,2,4,"father","yes",1,NA,NA,NA,NA,NA,"no",3,10,11,10
"549","MS","F",17,"R","GT3","T",1,1,"at_home","other","reputation","no","yes",2,0,"no","yes","yes","yes",4,4,5,1,2,5,"mother","yes",1,NA,NA,NA,NA,NA,"no",0,11,11,11
"550","MS","F",17,"R","GT3","T",1,1,"other","other","other","no","yes",1,1,"no","no","no","no",5,4,4,2,2,5,"father","yes",1,NA,NA,NA,NA,NA,"no",0,6,6,7
"551","MS","F",17,"R","GT3","T",1,1,"other","services","reputation","yes","yes",3,1,"no","no","yes","yes",5,2,1,1,2,1,"mother","yes",1,"yes",0,7,6,0,"no",0,8,8,9
"552","MS","F",17,"R","GT3","T",1,2,"other","other","course","yes","yes",1,0,"no","yes","yes","no",3,5,5,1,3,1,"mother","no",1,"no",14,6,5,5,"no",4,7,8,9
"553","MS","F",17,"R","GT3","T",1,2,"other","services","course","no","no",2,0,"no","no","yes","no",3,2,2,1,2,3,"father","no",2,"no",0,12,11,12,"no",0,13,13,13
"554","MS","F",17,"R","GT3","T",2,1,"at_home","other","course","yes","no",3,0,"no","yes","no","yes",5,5,3,1,1,3,"mother","yes",1,NA,NA,NA,NA,NA,"no",2,9,10,11
"555","MS","F",17,"R","GT3","T",2,2,"at_home","other","course","yes","yes",2,0,"no","no","yes","no",4,3,5,1,2,4,"mother","yes",2,NA,NA,NA,NA,NA,"no",0,11,10,11
"556","MS","F",17,"R","GT3","T",2,2,"at_home","other","other","yes","yes",1,0,"no","no","yes","no",5,1,3,1,2,5,"mother","yes",1,NA,NA,NA,NA,NA,"yes",5,9,9,9
"557","MS","F",17,"R","GT3","T",2,2,"other","other","other","yes","no",2,0,"yes","no","yes","no",5,1,3,1,1,5,"mother","no",2,NA,NA,NA,NA,NA,"yes",0,11,9,11
"558","MS","F",17,"R","GT3","T",2,2,"other","other","reputation","yes","no",2,0,"no","yes","yes","no",5,3,2,1,1,1,"mother","yes",2,NA,NA,NA,NA,NA,"no",0,15,17,17
"559","MS","F",17,"R","GT3","T",2,3,"other","other","course","yes","yes",2,0,"no","no","yes","no",5,5,5,1,3,3,"mother","yes",1,NA,NA,NA,NA,NA,"no",2,10,11,12
"560","MS","F",17,"R","GT3","T",3,1,"at_home","other","reputation","no","yes",1,0,"no","yes","yes","no",4,5,4,2,3,1,"mother","yes",2,"yes",17,10,10,10,"no",10,8,9,9
"561","MS","F",17,"R","GT3","T",3,1,"other","other","course","no","yes",2,3,"no","yes","yes","yes",5,4,4,1,1,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",2,7,9,10
"562","MS","F",17,"R","GT3","T",3,2,"at_home","other","course","yes","no",1,1,"no","no","yes","yes",4,5,4,1,2,5,"father","no",2,NA,NA,NA,NA,NA,"no",0,10,10,10
"563","MS","F",17,"R","GT3","T",4,1,"other","other","other","yes","yes",1,0,"no","no","yes","yes",4,2,3,1,2,5,"mother","no",1,NA,NA,NA,NA,NA,"no",1,13,14,14
"564","MS","F",17,"R","GT3","T",4,2,"other","other","course","no","yes",2,0,"yes","no","yes","no",4,3,3,2,3,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",0,17,18,18
"565","MS","F",17,"R","GT3","T",4,4,"teacher","services","other","yes","yes",2,0,"no","yes","yes","no",4,3,3,1,2,5,"father","yes",2,"yes",4,12,13,13,"yes",2,12,12,12
"566","MS","F",17,"R","LE3","A",2,1,"services","other","reputation","yes","yes",2,0,"no","yes","yes","yes",5,3,3,1,2,2,"mother","no",2,NA,NA,NA,NA,NA,"no",5,11,11,12
"567","MS","F",17,"R","LE3","A",3,1,"other","at_home","course","yes","no",2,0,"no","no","no","no",4,2,3,2,2,3,"other","yes",3,NA,NA,NA,NA,NA,"yes",5,8,7,8
"568","MS","F",17,"U","GT3","A",1,0,"other","other","other","yes","yes",2,0,"no","no","yes","yes",4,4,5,1,1,4,"mother","no",2,NA,NA,NA,NA,NA,"no",1,11,9,10
"569","MS","F",17,"U","GT3","A",1,1,"at_home","at_home","other","yes","yes",1,0,"no","yes","yes","yes",4,5,5,1,2,3,"mother","no",2,NA,NA,NA,NA,NA,"no",2,11,10,11
"570","MS","F",17,"U","GT3","T",0,1,"other","at_home","course","no","no",2,0,"no","yes","yes","no",2,4,4,3,5,5,"father","no",1,NA,NA,NA,NA,NA,"no",5,9,9,10
